what,kind,bundleId,bundleVersion,description,time
processors,sysinfo,,,"12",1767888030535
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1767888030535
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1767888030535
java.specification.name,sysinfo,,,"Java Platform API Specification",1767888030535
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1767888030535
java.specification.version,sysinfo,,,"1.6",1767888030535
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1767888030535
java.version,sysinfo,,,"1.6.0_23",1767888030535
java.vm.info,sysinfo,,,"mixed mode",1767888030535
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1767888030535
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1767888030535
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1767888030535
java.vm.specification.version,sysinfo,,,"1.0",1767888030535
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1767888030535
java.vm.version,sysinfo,,,"19.0-b09",1767888030535
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1767888030732
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1767888045652
started,bundle,com.altera.sbtgui.core,13.1.0.162,"com.altera.sbtgui.core",1767888047095
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1767888047117
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1767888052276
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767888052391
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1767888052472
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1767888052475
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1767888052476
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1767888052476
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767888054404
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767888059830
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767888060818
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767888064158
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767888067735
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767888068194
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767888072310
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1767888079205
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1767888079206
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767888084007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767888086058
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1767888087444
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1767888087481
opened,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1767888090393
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1767888090832
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1767888090840
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1767888237016
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1767888239089
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1767888251862
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1767888275176
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767888280641
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767888282019
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1767888282354
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1767888285063
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1767888285653
started,bundle,com.altera.debug.cdi.gdb.plugin,13.1.0.162,"com.altera.debug.cdi.gdb.plugin",1767888295608
error,log,,,"Error starting gdbserver - see console for details",1767888299728
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767888300133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767888326986
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1767888337690
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1767888346377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767888350527
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767888351949
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1767888352272
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1767888356306
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1767888356895
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1767888367319
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1767888372729
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1767888373816
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1767888376027
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1767888391571
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1767888393227
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767888445850
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767888654922
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1767888655237
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767888655456
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1767888655788
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1767888655788
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.1.0.162,"com.altera.debug.cdi.gdb.plugin",1767888655788
stopped,bundle,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch",1767888656789
stopped,bundle,com.altera.sbtgui.ui,13.1.0.162,"com.altera.sbtgui.ui",1767888656792
stopped,bundle,com.altera.sbtgui.project,13.1.0.162,"com.altera.sbtgui.project",1767888656792
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1767888656792
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1767888656792
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1767888656792
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1767888656795
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1767888656795
stopped,bundle,com.altera.sbt4e.launch,13.1.0.162,"com.altera.sbt4e.launch",1767888656798
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1767888656798
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1767888656802
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1767888719364
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1767888719365
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1767888719366
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1767888719366
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1767888719368
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1767888719370
